OBJECTID,GID,RR_ABRVN,RR_COMPANY,RR_STATUS,RR_TYP,RR_NBR,GRID_OP,CREATE_DT,CREATE_NM,EDIT_DT,EDIT_NM,SHAPE_Length,WKT
12863,11700,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.001233833550525054,"MULTILINESTRING ((-94.77012466099995 32.49718554800006, -94.770194802 32.49708000500004, -94.77025921899997 32.496977377000064, -94.77030712299995 32.496887480000055, -94.77033809399995 32.49681794400004, -94.77035276499998 32.49675732000003, -94.77036549999997 32.496690880000074, -94.77037813399994 32.496626347000074, -94.77038987799995 32.496496740000055, -94.77042798699995 32.496016214000065))"
12864,11701,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.001503806391268952,"MULTILINESTRING ((-94.76989726599999 32.497413616000074, -94.77006132999998 32.49720664900008, -94.77014729299998 32.49708192700007, -94.77019016499997 32.49700139300006, -94.77023559999998 32.49691521800003, -94.77027009899996 32.49682287200005, -94.77030031099997 32.496726522000074, -94.770321186 32.49663554000006, -94.77033595199998 32.49653283300006, -94.77037072899998 32.49603113200004))"
12865,11702,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0019779126276685322,"MULTILINESTRING ((-94.76954379599994 32.49784089900004, -94.77010341499994 32.496767842000054, -94.77014704099997 32.49668185100006, -94.77017443399995 32.496608371000036, -94.77019715599994 32.496525930000075, -94.77020991399996 32.496436508000045, -94.77024861699994 32.49602129900006))"
12866,11703,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0008460541926519233,"MULTILINESTRING ((-94.77006005399994 32.49685098200007, -94.77011224299997 32.49670239300008, -94.77014110999994 32.496602651000046, -94.77015583699995 32.496524273000034, -94.770169206 32.49642391000003, -94.77020459599999 32.49602173200003))"
12867,11704,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0010542439729771245,"MULTILINESTRING ((-94.76995904599994 32.49704467500004, -94.77000484499996 32.49691085100005, -94.77003555299996 32.49682434600004, -94.77005790799996 32.49674846600004, -94.77008013899996 32.49667478500004, -94.77009535599996 32.49658765300006, -94.77010011999994 32.49650230000003, -94.77012748799996 32.496012060000055))"
12868,11705,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.00036736361800664705,"MULTILINESTRING ((-94.77010683999998 32.49638192500004, -94.77009057999999 32.49630231200007, -94.77007984699998 32.49621633700008, -94.77008093099994 32.49615057600005, -94.77008580399996 32.49601697000003))"
12869,11706,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0015801677008243488,"MULTILINESTRING ((-94.76969799399996 32.49754523300004, -94.76973939199996 32.497400319000064, -94.76976923599995 32.49728306900005, -94.76980029699996 32.49714393100004, -94.76981587999995 32.49705023900003, -94.76982111899997 32.496910066000055, -94.76982607699995 32.49668214400003, -94.76983522499995 32.496471935000045, -94.76982473799995 32.49638158600004, -94.76979554999997 32.496255388000066, -94.76974250799998 32.49613919900003, -94.76967986899996 32.49600946700008))"
12870,11707,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0014852453052456233,"MULTILINESTRING ((-94.76990317899998 32.495996485000035, -94.76987083299997 32.496993219000046, -94.76985548799996 32.49708253700004, -94.76983437599995 32.49718259000008, -94.76979334599997 32.49731474600003, -94.76974112999994 32.49746251700003))"
12871,11708,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0004959758785073305,"MULTILINESTRING ((-94.76988753999996 32.49647836500003, -94.76987689599997 32.49642096400004, -94.76985990099996 32.49635447700007, -94.76985287099996 32.49629497300003, -94.76985394999997 32.49622921100007, -94.76986493099997 32.49598617600003))"
12872,11709,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.00568455023728116,"MULTILINESTRING ((-94.77197740699995 32.50088683200005, -94.77153306199995 32.50071063000007, -94.77046043999997 32.50027278500005, -94.77019220699998 32.50016025300005, -94.77004304699994 32.50007971100007, -94.76988241199996 32.49996962800003, -94.76971885299997 32.49981231000004, -94.76957298499997 32.49963685200004, -94.76948681999994 32.49948734900005, -94.76942865999996 32.499334257000044, -94.76941011199995 32.499168621000024, -94.76941022799997 32.49876817000006, -94.76941293899995 32.49822177500005, -94.76943685699996 32.497399201000064, -94.76943499199996 32.49728940600005, -94.76942450499996 32.497199058000035, -94.76940098399996 32.497110373000055, -94.76928354699999 32.496756901000026))"
12873,11710,UP,Union Pacific Railroad Company,Inactive/Abandoned,Industrial Lead,66,,,,,,0.0018661791600961867,"MULTILINESTRING ((-94.76975819399996 32.50001352500004, -94.76959869799998 32.49994787000003, -94.76945397199995 32.499895981000066, -94.76931183799996 32.49986723500007, -94.76908460999994 32.49983178900004, -94.76793280299995 32.49965719900007))"
12874,11711,UP,Union Pacific Railroad Company,Inactive/Abandoned,Industrial Lead,66,,,,,,0.002515232036466619,"MULTILINESTRING ((-94.77019220699998 32.50016025300005, -94.76995756199995 32.50007560100005, -94.76975819399996 32.50001352500004, -94.76955760699997 32.49996411300003, -94.76935911299995 32.49992509600003, -94.76910844399998 32.499891999000056, -94.76772959199997 32.499678681000034))"
12880,11859,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0013521300051300208,"MULTILINESTRING ((-94.68614751099994 32.44565303100006, -94.68615118999998 32.444300906000024))"
12887,11380,UP,Union Pacific Railroad Company,Active,Spur Line,66,,,,,,0.0006789026715571087,"MULTILINESTRING ((-101.48405149499996 32.25243183600003, -101.48465510199998 32.25212108300008))"
12903,11560,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.004827842417394493,"MULTILINESTRING ((-94.79072400099994 32.50165005300005, -94.78941315799995 32.501661365000075, -94.78920681499994 32.501659991000054, -94.78899005999995 32.50167745500005, -94.78884683499996 32.50170308400004, -94.78870581799998 32.50174447000006, -94.78857930499998 32.501802111000075, -94.78845851499995 32.50186781600007, -94.78829117499998 32.50199435300004, -94.788167048 32.50212000800008, -94.78792041499997 32.50239749900004, -94.78743392499996 32.50291243400005, -94.78732385599994 32.50301641500005, -94.78723554599998 32.503082918000075, -94.78714573799994 32.50314102100003, -94.78705826099997 32.50319255000005, -94.78697741599996 32.50323100600008, -94.78687721199998 32.503263685000036, -94.78672026399994 32.50329075700006, -94.78648759099997 32.50330953800005))"
12904,11561,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0007315969014701962,"MULTILINESTRING ((-94.78841779199996 32.501898607000044, -94.78854651799998 32.501837368000054, -94.78863159399998 32.50180419900005, -94.78876938999997 32.50176529500004, -94.78888801199997 32.501738688000046, -94.78898115499999 32.501726732000066, -94.789120143 32.50172183800004))"
12905,11562,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0005612855878246168,"MULTILINESTRING ((-94.78854651799998 32.501837368000054, -94.788733386 32.50180303800005, -94.78890048899996 32.50179142700006, -94.78910421399996 32.50178650600003))"
12906,11563,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0005206616719278375,"MULTILINESTRING ((-94.78815627899996 32.50198112800007, -94.78823340299994 32.501869268000064, -94.78829004199997 32.50179316300006, -94.78836205699997 32.501717677000045, -94.78842719799997 32.50165497000006, -94.78850713399999 32.501603309000075))"
12907,11564,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.003128116769553588,"MULTILINESTRING ((-94.79072338699996 32.501605624000035, -94.78957073599997 32.50160138600006, -94.78916958499997 32.50160887200008, -94.78890347399994 32.50162697900004, -94.78875673599998 32.50166029800005, -94.78863446299994 32.50169720900004, -94.78852698999998 32.50174516100003, -94.78843488899997 32.50179372700006, -94.78834221299996 32.501852720000045, -94.78824251699996 32.50192710500005, -94.78815425 32.50201761900007, -94.78807419399999 32.50212674900007, -94.78801216299996 32.502244433000044, -94.78792041499997 32.50239749900004))"
12908,11565,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0030730860079472744,"MULTILINESTRING ((-94.78807419399999 32.50212674900007, -94.78815627899996 32.50198112800007, -94.78823882599994 32.50188255000006, -94.78832065499995 32.501797, -94.78841405599997 32.50172497700004, -94.78856003599998 32.50164982700005, -94.78867630599996 32.50161006700006, -94.78880092599996 32.50158631000005, -94.78896553599998 32.50156414800006, -94.78920030999996 32.50155524000007, -94.78953936999994 32.50155572400007, -94.79092635399996 32.50155887000005))"
12909,11566,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.004533246805393923,"MULTILINESTRING ((-94.78703527099998 32.503070052000055, -94.78712101099995 32.50291412800004, -94.787227122 32.502779919000034, -94.78737847099995 32.50260833500005, -94.78761309799995 32.50232513900005, -94.78786808799998 32.50206365400004, -94.78803394099998 32.50190832200008, -94.78816407699998 32.501785522000034, -94.78826012199994 32.50172144100003, -94.78836187999997 32.501665424000066, -94.78850713399999 32.501603309000075, -94.78865488699995 32.501551739000035, -94.78881363099998 32.501524121000045, -94.78901764699998 32.50151398500003, -94.78951414799997 32.501510308000036, -94.79092237899994 32.50151953000005))"
12910,11567,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0030261750601926277,"MULTILINESTRING ((-94.78799585299998 32.50187815800007, -94.78817005599996 32.50173351500007, -94.78828205499997 32.501659621000044, -94.78838395799994 32.501600997000025, -94.78853844599996 32.501539251000054, -94.78866686799995 32.50150258600007, -94.78881609699994 32.501479811000024, -94.78893707099996 32.50146636200003, -94.78918356299994 32.50146836700003, -94.78948585499995 32.50146476900005, -94.79091239399997 32.501477331000046))"
12911,11568,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0034622384478759276,"MULTILINESTRING ((-94.78774255399998 32.502192387000036, -94.78796920899998 32.501908349000075, -94.788113964 32.50174433300003, -94.78821131199999 32.50165679500003, -94.78832009599995 32.501585387000034, -94.78844675299996 32.501525138000034, -94.78856946099995 32.50148040800008, -94.78870725499996 32.50144150400007, -94.78890555499999 32.501423303000024, -94.79091134999999 32.50144072100005))"
12912,11569,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0034382413201073,"MULTILINESTRING ((-94.78778138999996 32.502152559000024, -94.78790479199995 32.50195801700005, -94.78800504199995 32.501818349000075, -94.78812359999995 32.50168202800006, -94.788220804 32.50159709300004, -94.78832607399994 32.50153338100006, -94.78846517299996 32.501471019000064, -94.78860662499994 32.50142181100006, -94.78874355499994 32.50139855000003, -94.78893848899997 32.50138543700007, -94.79090516099996 32.50138561500006))"
12935,11728,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.007625339924116228,"MULTILINESTRING ((-94.72254902099996 32.496211886000026, -94.72316363799996 32.49616527000006, -94.72532727599997 32.495689835000064, -94.72750293299998 32.49521047700006, -94.72761776899995 32.49517474400005, -94.72775344599995 32.495124986000064, -94.72791259599995 32.49505917300007, -94.728383523 32.49483212800004, -94.72898197199999 32.49454569400007, -94.72983051799997 32.49413526700005))"
12936,11729,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.00489290468818825,"MULTILINESTRING ((-94.72316363799996 32.49616527000006, -94.72345879199997 32.496142880000036, -94.72520231099998 32.49577190000008, -94.72739273899998 32.49529738500007, -94.72751269399998 32.49525973900006, -94.72759000699995 32.495222495000064, -94.72791259599995 32.49505917300007))"
12937,11730,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0030969851570918673,"MULTILINESTRING ((-94.72345879199997 32.496142880000036, -94.723796785 32.496139019000054, -94.72409139899997 32.49617247700007, -94.72430980999997 32.49620524300008, -94.724531975 32.496221407000064, -94.72473871899996 32.496210623000024, -94.72494734499998 32.496166412000036, -94.72514724899997 32.49612663400006, -94.72650848099994 32.49582271200006))"
12938,11731,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0024784001016845266,"MULTILINESTRING ((-94.72398946799996 32.49616090300003, -94.724205209 32.496211394000056, -94.72434701299994 32.496247022000034, -94.72447824199998 32.49627762600005, -94.72458846099994 32.49629588300007, -94.724720602 32.49631042200008, -94.72484242199994 32.49631534900004, -94.72495148699994 32.496305961000076, -94.72509355299997 32.496288711000034, -94.72642012299997 32.49600432100004))"
12939,11732,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.001490234733340531,"MULTILINESTRING ((-94.72888066299998 32.49459418500004, -94.72832571199996 32.49478443300006, -94.72804982999997 32.494865264000055, -94.72746853899997 32.49506941900006))"
12940,11733,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0011734500093794134,"MULTILINESTRING ((-94.72859928699995 32.49469064600004, -94.72824629799999 32.49484560800005, -94.72801063299994 32.49493496500003, -94.72750656899996 32.495116944000074))"
12988,11734,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.00127713922818941,"MULTILINESTRING ((-94.728383523 32.49483212800004, -94.72810640999995 32.495017018000055, -94.72787705899998 32.49518710800004, -94.72755939499996 32.49543181100006, -94.72735658299996 32.49559044600005))"
12989,11735,UP,Union Pacific Railroad Company,Active,Industrial Lead,66,,,,,,0.0009438213580394996,"MULTILINESTRING ((-94.72810640999995 32.495017018000055, -94.72792695699997 32.49512013700007, -94.72776309799997 32.49523539000006, -94.72754766799994 32.49539914800005, -94.72734022999998 32.49556552000007))"
12990,11736,UP,Union Pacific Railroad Company,Unknown,Industrial Lead,66,,,,,,0.0007730768657022682,"MULTILINESTRING ((-94.72828224199998 32.49420530400005, -94.72807071699998 32.49426282700006, -94.72794362499997 32.494296175000045, -94.72776469199994 32.49434608400003, -94.72753789199999 32.49441386700005))"
12991,11737,UP,Union Pacific Railroad Company,Unknown,Industrial Lead,66,,,,,,0.0005110862840688635,"MULTILINESTRING ((-94.727235308 32.49448161000004, -94.72702875199997 32.49453790000007, -94.72690976799998 32.494573901000024, -94.72674562199995 32.49462753600005))"
12992,11738,UP,Union Pacific Railroad Company,Unknown,Industrial Lead,66,,,,,,0.000489469339171366,"MULTILINESTRING ((-94.72645076999999 32.494693108000035, -94.72598377599996 32.494839726000066))"
